round,client_id,class_name,available,feature_name,server_normalized_mean_abs_shap,client_normalized_mean_abs_shap,client_minus_server,absolute_difference,server_rank,client_rank
10,5,BENIGN,0,Rate,0.00035708816266318406,0.0,-0.00035708816266318406,0.00035708816266318406,19,4
10,5,BENIGN,0,fin_flag_number,8.372747331156894e-05,0.0,-8.372747331156894e-05,8.372747331156894e-05,23,5
10,5,BENIGN,0,syn_flag_number,0.005628538500475683,0.0,-0.005628538500475683,0.005628538500475683,16,6
10,5,BENIGN,0,rst_flag_number,3.593927613163114e-05,0.0,-3.593927613163114e-05,3.593927613163114e-05,26,7
10,5,BENIGN,0,psh_flag_number,5.6606723518831876e-05,0.0,-5.6606723518831876e-05,5.6606723518831876e-05,25,8
10,5,BENIGN,0,ack_flag_number,0.026383774867262982,0.0,-0.026383774867262982,0.026383774867262982,10,9
10,5,BENIGN,0,ece_flag_number,0.0,0.0,0.0,0.0,34,10
10,5,BENIGN,0,cwr_flag_number,0.0,0.0,0.0,0.0,35,11
10,5,BENIGN,0,ack_count,0.002300353777652064,0.0,-0.002300353777652064,0.002300353777652064,17,12
10,5,BENIGN,0,syn_count,0.016244447332371216,0.0,-0.016244447332371216,0.016244447332371216,12,13
10,5,BENIGN,0,fin_count,0.008515536227440914,0.0,-0.008515536227440914,0.008515536227440914,14,14
10,5,BENIGN,0,rst_count,0.0061129636085170275,0.0,-0.0061129636085170275,0.0061129636085170275,15,15
10,5,BENIGN,0,HTTP,2.4077270784735506e-05,0.0,-2.4077270784735506e-05,2.4077270784735506e-05,27,16
10,5,BENIGN,0,HTTPS,0.0001549465062356329,0.0,-0.0001549465062356329,0.0001549465062356329,22,17
10,5,BENIGN,0,DNS,4.246174514857202e-06,0.0,-4.246174514857202e-06,4.246174514857202e-06,29,18
10,5,BENIGN,0,Telnet,0.0,0.0,0.0,0.0,36,19
10,5,BENIGN,0,SMTP,0.0,0.0,0.0,0.0,37,20
10,5,BENIGN,0,SSH,4.4922770839119017e-08,0.0,-4.4922770839119017e-08,4.4922770839119017e-08,33,21
10,5,BENIGN,0,IRC,0.0,0.0,0.0,0.0,38,22
10,5,BENIGN,0,TCP,0.00026875620697950535,0.0,-0.00026875620697950535,0.00026875620697950535,20,23
10,5,BENIGN,0,UDP,0.011870163271980374,0.0,-0.011870163271980374,0.011870163271980374,13,24
10,5,BENIGN,0,DHCP,4.9830889492575896e-08,0.0,-4.9830889492575896e-08,4.9830889492575896e-08,32,25
10,5,BENIGN,0,ARP,2.820018527471441e-06,0.0,-2.820018527471441e-06,2.820018527471441e-06,30,26
10,5,BENIGN,0,ICMP,0.00016040353128702578,0.0,-0.00016040353128702578,0.00016040353128702578,21,27
10,5,BENIGN,0,IGMP,0.0,0.0,0.0,0.0,39,28
10,5,BENIGN,0,IPv,1.0447528432439806e-05,0.0,-1.0447528432439806e-05,1.0447528432439806e-05,28,29
10,5,BENIGN,0,LLC,2.660515562323992e-06,0.0,-2.660515562323992e-06,2.660515562323992e-06,31,30
10,5,BENIGN,0,Tot sum,0.649753820018192,0.0,-0.649753820018192,0.649753820018192,1,31
10,5,BENIGN,0,Min,0.02477800903231294,0.0,-0.02477800903231294,0.02477800903231294,11,32
10,5,BENIGN,0,Max,0.08588161650917689,0.0,-0.08588161650917689,0.08588161650917689,8,33
10,5,BENIGN,0,AVG,0.41865456401465395,0.0,-0.41865456401465395,0.41865456401465395,2,34
10,5,BENIGN,0,Std,0.35317072648962855,0.0,-0.35317072648962855,0.35317072648962855,4,35
10,5,BENIGN,0,Tot size,0.2693839956775295,0.0,-0.2693839956775295,0.2693839956775295,5,36
10,5,BENIGN,0,IAT,0.10871288159837901,0.0,-0.10871288159837901,0.10871288159837901,7,37
10,5,BENIGN,0,Number,0.0543316743839234,0.0,-0.0543316743839234,0.0543316743839234,9,38
10,5,BENIGN,0,Variance,0.3962682338371181,0.0,-0.3962682338371181,0.3962682338371181,3,39
10,1,DDOS,1,Header_Length,0.0322502639636441,0.10074096489063543,0.06849070092699133,0.06849070092699133,13,12
10,1,DDOS,1,Protocol Type,0.009796301238269777,0.02480822847209464,0.015011927233824862,0.015011927233824862,21,19
10,1,DDOS,1,Time_To_Live,0.010591719160104861,0.04333080785654369,0.03273908869643883,0.03273908869643883,20,16
10,1,DDOS,1,Rate,0.006439189637272134,0.014901221446431518,0.008462031809159384,0.008462031809159384,23,21
10,1,DDOS,1,fin_flag_number,0.0004870462961663164,0.0019017085163969538,0.0014146622202306375,0.0014146622202306375,26,24
10,1,DDOS,1,syn_flag_number,0.18159657028860798,0.38273192369639253,0.20113535340778455,0.20113535340778455,6,4
10,1,DDOS,1,rst_flag_number,0.0005146178641648513,0.0007097985832197755,0.0001951807190549242,0.0001951807190549242,25,25
10,1,DDOS,1,psh_flag_number,0.009425232084645536,0.017694075647339217,0.008268843562693681,0.008268843562693681,22,20
10,1,DDOS,1,ack_flag_number,0.0557183281315613,0.13227783444474212,0.07655950631318081,0.07655950631318081,12,9
10,1,DDOS,1,ece_flag_number,0.0,0.0,0.0,0.0,33,33
10,1,DDOS,1,cwr_flag_number,0.0,0.0,0.0,0.0,34,34
10,1,DDOS,1,ack_count,0.031762564973150366,0.05225270368437012,0.020490138711219755,0.020490138711219755,14,15
10,1,DDOS,1,syn_count,0.09414379648664059,0.236665353167659,0.1425215566810184,0.1425215566810184,9,5
10,1,DDOS,1,fin_count,0.11296281760694231,0.41838238994906785,0.3054195723421255,0.3054195723421255,8,3
