round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_5,5,RECON,1,Tot sum,0.7865349324191431
10,client_5,5,RECON,2,Variance,0.4556779076871512
10,client_5,5,RECON,3,Tot size,0.22561613241091322
10,client_5,5,RECON,4,AVG,0.20968529032943942
10,client_5,5,RECON,5,Std,0.19033232646551984
10,client_5,5,RECON,6,IAT,0.12125329568184291
10,client_5,5,RECON,7,Number,0.11040093374141509
10,client_5,5,RECON,8,Time_To_Live,0.07055268852692201
10,client_5,5,RECON,9,syn_flag_number,0.06550945992325731
10,client_5,5,RECON,10,Max,0.049795479412228505
10,server,,SPOOFING,1,Variance,0.5990679365061499
10,server,,SPOOFING,2,Tot size,0.565427920817536
10,server,,SPOOFING,3,AVG,0.3820766849819385
10,server,,SPOOFING,4,Tot sum,0.3248393543703002
10,server,,SPOOFING,5,Std,0.22825363624788056
10,server,,SPOOFING,6,IAT,0.07949724941384048
10,server,,SPOOFING,7,Min,0.06869353855800471
10,server,,SPOOFING,8,syn_flag_number,0.03975673203662442
10,server,,SPOOFING,9,Max,0.0377721265968822
10,server,,SPOOFING,10,UDP,0.03441859772270019
10,client_1,1,SPOOFING,1,Tot size,0.5246730993701236
10,client_1,1,SPOOFING,2,Tot sum,0.5181365124367195
10,client_1,1,SPOOFING,3,Variance,0.5133654569479195
10,client_1,1,SPOOFING,4,AVG,0.3432111744906724
10,client_1,1,SPOOFING,5,Std,0.21915078274324667
10,client_1,1,SPOOFING,6,IAT,0.09686674260896934
10,client_1,1,SPOOFING,7,Time_To_Live,0.08832597095972629
10,client_1,1,SPOOFING,8,ack_flag_number,0.05028416426785898
10,client_1,1,SPOOFING,9,Number,0.04279070871647312
10,client_1,1,SPOOFING,10,syn_flag_number,0.04038331647763328
10,client_2,2,SPOOFING,1,Tot size,0.6029384006282039
10,client_2,2,SPOOFING,2,AVG,0.5169276057326285
10,client_2,2,SPOOFING,3,Tot sum,0.38936759271158994
10,client_2,2,SPOOFING,4,Variance,0.3731750390118468
10,client_2,2,SPOOFING,5,Std,0.2514766678361986
10,client_2,2,SPOOFING,6,Time_To_Live,0.08169711807965736
10,client_2,2,SPOOFING,7,Max,0.0440600601328772
10,client_2,2,SPOOFING,8,UDP,0.03964611129103749
10,client_2,2,SPOOFING,9,syn_flag_number,0.03780015386243783
10,client_2,2,SPOOFING,10,Min,0.03259522122850446
10,client_3,3,SPOOFING,1,Tot size,0.643819057771285
10,client_3,3,SPOOFING,2,Variance,0.5303244775397421
10,client_3,3,SPOOFING,3,AVG,0.43052947752754955
10,client_3,3,SPOOFING,4,Tot sum,0.2516701639575308
10,client_3,3,SPOOFING,5,Std,0.21542634866403415
10,client_3,3,SPOOFING,6,Min,0.05163853914210987
10,client_3,3,SPOOFING,7,Max,0.04084008036629967
