round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_4,4,1,DDOS,1,30,Tot sum,0.5879536924994463,1
10,client_4,4,1,DDOS,1,31,Min,0.0,38
10,client_4,4,1,DDOS,1,32,Max,0.10247413100696784,10
10,client_4,4,1,DDOS,1,33,AVG,0.060381279104505844,14
10,client_4,4,1,DDOS,1,34,Std,0.11857249084034673,8
10,client_4,4,1,DDOS,1,35,Tot size,0.06284156440576283,13
10,client_4,4,1,DDOS,1,36,IAT,0.013165924228088785,21
10,client_4,4,1,DDOS,1,37,Number,0.0,39
10,client_4,4,1,DDOS,1,38,Variance,0.5714165637345029,2
10,client_5,5,1,DDOS,1,0,Header_Length,0.00477118461530471,15
10,client_5,5,1,DDOS,1,1,Protocol Type,0.0009985019306843672,23
10,client_5,5,1,DDOS,1,2,Time_To_Live,0.003663852450034223,17
10,client_5,5,1,DDOS,1,3,Rate,0.00114432084624587,21
10,client_5,5,1,DDOS,1,4,fin_flag_number,0.0001329307368719451,24
10,client_5,5,1,DDOS,1,5,syn_flag_number,0.042974256460161876,7
10,client_5,5,1,DDOS,1,6,rst_flag_number,0.00011941317797754639,25
10,client_5,5,1,DDOS,1,7,psh_flag_number,0.0011522577514225503,20
10,client_5,5,1,DDOS,1,8,ack_flag_number,0.011469031152775179,12
10,client_5,5,1,DDOS,1,9,ece_flag_number,0.0,32
10,client_5,5,1,DDOS,1,10,cwr_flag_number,0.0,33
10,client_5,5,1,DDOS,1,11,ack_count,0.004430654846468552,16
10,client_5,5,1,DDOS,1,12,syn_count,0.030952877298227904,8
10,client_5,5,1,DDOS,1,13,fin_count,0.028905307661658382,9
10,client_5,5,1,DDOS,1,14,rst_count,0.009115384301472679,13
10,client_5,5,1,DDOS,1,15,HTTP,3.4418090535901944e-05,27
10,client_5,5,1,DDOS,1,16,HTTPS,8.496245864282568e-05,26
10,client_5,5,1,DDOS,1,17,DNS,2.834442526805887e-06,28
10,client_5,5,1,DDOS,1,18,Telnet,0.0,34
10,client_5,5,1,DDOS,1,19,SMTP,0.0,35
10,client_5,5,1,DDOS,1,20,SSH,0.0,36
10,client_5,5,1,DDOS,1,21,IRC,0.0,37
10,client_5,5,1,DDOS,1,22,TCP,0.002119163063444579,19
10,client_5,5,1,DDOS,1,23,UDP,0.014208543727244853,11
10,client_5,5,1,DDOS,1,24,DHCP,0.0,38
10,client_5,5,1,DDOS,1,25,ARP,9.269530439029458e-07,30
10,client_5,5,1,DDOS,1,26,ICMP,0.0029745949788710095,18
10,client_5,5,1,DDOS,1,27,IGMP,0.0,39
10,client_5,5,1,DDOS,1,28,IPv,8.840169555547993e-07,31
10,client_5,5,1,DDOS,1,29,LLC,2.0150040750059392e-06,29
10,client_5,5,1,DDOS,1,30,Tot sum,0.5828434799969159,1
10,client_5,5,1,DDOS,1,31,Min,0.0010590098369561366,22
