round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
18,2,119449,0.8430914282798767,0.5395691885239726,0.47078824790559415,0.39495680584865067,0.47078824790559415,0.36323877578828473
18,3,149271,0.4919779896736145,0.7683876975433942,0.4545244154795384,0.4034855771952741,0.4545244154795384,0.40307520910657285
18,4,163941,0.48832497000694275,0.7273836319163601,0.4438675578183473,0.38470111447181243,0.4438675578183473,0.3683854845211234
18,5,91947,0.7423604130744934,0.6336802723307993,0.44802067873432544,0.3715815443906286,0.44802067873432544,0.34057132144310925
19,1,119710,0.38186681270599365,0.839253195221786,0.45469305590992054,0.3869448628644351,0.45469305590992054,0.3597277200407294
19,2,119449,0.8470980525016785,0.5434453197598975,0.4724672385608511,0.42813532880907146,0.4724672385608511,0.3672667506659734
19,3,149271,0.4920847713947296,0.7650581827682537,0.45492362034113026,0.4017107583690296,0.45492362034113026,0.4042888529247922
19,4,163941,0.48758676648139954,0.733184499301578,0.4441383159751677,0.4143667868250601,0.4441383159751677,0.37192865842146455
19,5,91947,0.7323310971260071,0.629884607436893,0.4489399422422024,0.3712076353213324,0.4489399422422024,0.3405088305382469
20,1,119710,0.3779842257499695,0.8358616656920892,0.45425249732682665,0.3825566592388201,0.45425249732682665,0.3563633134527268
20,2,119449,0.8614864945411682,0.5397868546408928,0.47248532022578466,0.4606210841382791,0.47248532022578466,0.36503483441294765
20,3,149271,0.4883792996406555,0.7699553161699192,0.45421879724948816,0.40321644535041473,0.45421879724948816,0.40422956332162335
20,4,163941,0.48743170499801636,0.73120817855204,0.44453151940459623,0.4146091202956989,0.44453151940459623,0.37020606324319066
20,5,91947,0.7449232935905457,0.6295692083482876,0.44870419344111695,0.3643164071436792,0.44870419344111695,0.3402758214140617
