round,client_id,class,feature,class_shap_value
1,5,DDOS,IRC,0.0
1,5,DDOS,TCP,0.004688220456341696
1,5,DDOS,UDP,0.02640540582710855
1,5,DDOS,DHCP,0.0
1,5,DDOS,ARP,6.08987847094955e-08
1,5,DDOS,ICMP,0.003576636950106149
1,5,DDOS,IGMP,0.0
1,5,DDOS,IPv,9.557159971751439e-08
1,5,DDOS,LLC,1.1868378964052795e-07
1,5,DDOS,Tot sum,0.19822121057659386
1,5,DDOS,Min,0.00027922919002776325
1,5,DDOS,Max,0.007351228065090254
1,5,DDOS,AVG,0.01957515734247863
1,5,DDOS,Std,0.014469217648729682
1,5,DDOS,Tot size,0.01387131258379668
1,5,DDOS,IAT,0.0013291665176438983
1,5,DDOS,Number,0.006403413493535482
1,5,DDOS,Variance,0.09330624998547137
1,1,DOS,Header_Length,0.0025691268281661907
1,1,DOS,Protocol Type,0.0012460064569495444
1,1,DOS,Time_To_Live,0.00034422723013562975
1,1,DOS,Rate,0.0012872800762124825
1,1,DOS,fin_flag_number,6.666072622465435e-05
1,1,DOS,syn_flag_number,0.0062804779736325145
1,1,DOS,rst_flag_number,4.6140804397509785e-05
1,1,DOS,psh_flag_number,1.1461226290521153e-05
